Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Package C6 Residency [%]","Core 0 C0 Residency [%]","Core 1 C0 Residency [%]","Core 2 C0 Residency [%]","Core 3 C0 Residency [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Core 0 C6 Residency [%]","Core 1 C6 Residency [%]","Core 2 C6 Residency [%]","Core 3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [�C]","CPU SOC [�C]","APU GFX [�C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","CPU TDC [A]","CPU Package Power (SMU) [W]","Core 0 Power (SMU) [W]","Core 1 Power (SMU) [W]","Core 2 Power (SMU) [W]","Core 3 Power (SMU) [W]","CPU Core Power [W]","CPU SoC Power [W]","Core+SoC Power [W]","APU STAPM [W]","Infinity Fabric Clock (FCLK) [MHz]","Memory Controller Clock (UCLK) [MHz]","CPU TDC Limit [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Thermal Throttling (HTC) [Yes/No]","Thermal Throttling (PROCHOT CPU) [Yes/No]","Thermal Throttling (PROCHOT EXT) [Yes/No]","System1 [�C]","Chipset [�C]","CPU [�C]","PCIEX16 [�C]","VRM MOS [�C]","VSOC MOS [�C]","Vcore [V]","+3.3V [V]","+12V [V]","+5V [V]","CPU VCORE SOC [V]","CPU VDDP [V]","DRAM [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","System 1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [�C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [�C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [�C]","VDDCR_CPU [V]","VDDCR_SOC [V]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU SoC Clock [MHz]","GPU VCN Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Usage [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
14.8.2020,15:28:11.967,5226,11617,31.0,3276,2815,53.7,0.1,0.894,0.750,0.738,0.900,1398.8,1398.8,1398.8,1398.8,99.9,68.2,63.8,51.0,42.7,56.4,2.9,1.4,1.4,0.7,2.9,1.6,14.0,14.0,14.0,14.0,58.8,4.2,0.0,3.0,3.0,8.7,0.0,4.4,8.6,87.2,0.0,92.7,88.6,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.8,31.8,0.887,1.087,0.881,0.200,3.199,0.028,0.027,0.016,0.012,0.209,5.207,5.416,9.872,1500.0,1500.0,0.3,8.2,8.5,15.2,No,No,No,34,47,34,16,32,37,0.420,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1415,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.003,13941,9712,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,208,39,8.0,246,0,0,0.000,0.000,546,29,0.618,7.934,0,
14.8.2020,15:28:14.062,5226,11617,31.0,3276,2815,53.7,0.1,0.750,0.750,0.750,0.900,1398.8,1398.8,1398.8,1398.8,99.9,48.3,86.6,101.2,32.0,67.0,0.0,0.7,2.2,0.0,2.2,0.7,14.0,14.0,14.0,14.0,53.4,3.5,4.0,4.7,2.4,7.9,9.5,16.1,8.8,88.7,86.6,79.3,89.0,1498.7,15.00,16,18,18,36,54,390,1,34.1,33.7,31.6,0.900,1.087,0.894,0.445,3.293,0.011,0.060,0.075,0.019,0.453,5.153,5.606,9.824,1500.0,1500.0,0.7,8.5,8.6,15.1,No,No,No,34,47,34,16,32,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1415,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.000,13941,9712,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,208,39,8.0,246,0,0,0.000,0.000,546,29,0.031,0.084,0,
14.8.2020,15:28:16.156,5226,11617,31.0,3276,2816,53.7,0.1,0.744,0.750,0.750,0.738,1398.8,1398.8,2957.5,2957.5,99.9,71.7,60.3,82.3,76.0,72.6,1.4,1.4,2.2,2.2,2.2,1.8,14.0,14.0,29.6,29.6,47.4,6.7,4.8,6.3,6.1,11.8,8.6,9.1,13.7,81.5,86.8,84.7,80.4,1498.7,15.00,16,18,18,36,54,390,1,33.9,33.7,31.7,0.887,1.087,0.881,0.246,3.401,0.020,0.014,0.025,0.030,0.233,5.551,5.784,9.774,1500.0,1500.0,0.4,8.8,8.5,15.0,No,No,No,34,47,33,16,32,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1421,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.019,13941,9712,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.262,1.087,200.0,1500.0,199.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,208,39,8.0,246,0,0,0.000,0.000,546,29,0.092,0.000,0,
14.8.2020,15:28:18.265,5227,11616,31.0,3276,2815,53.7,0.1,0.912,0.900,0.887,0.912,1398.8,1398.8,1398.8,1398.8,99.9,73.2,37.7,86.0,54.3,62.8,1.4,1.4,2.2,1.4,2.2,1.6,14.0,14.0,14.0,14.0,51.5,5.1,2.8,5.1,3.8,12.3,3.1,17.8,14.1,82.7,94.2,77.3,82.3,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.6,31.6,0.912,1.087,0.906,0.387,3.393,0.034,0.013,0.046,0.024,0.394,5.504,5.898,9.739,1500.0,1500.0,0.6,8.9,8.7,15.0,No,No,No,34,47,34,16,32,37,0.780,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1421,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.000,13941,9712,0.0,0.0,0.0,0.000,0.000,46,0,30.0,0.887,1.087,200.0,1500.0,199.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,208,39,8.0,246,0,0,0.000,0.000,546,29,0.000,0.000,0,
14.8.2020,15:28:20.355,5227,11617,31.0,3276,2815,53.7,0.1,0.912,0.894,0.950,0.912,1344.3,1344.3,2957.5,1344.3,99.9,94.4,86.9,129.6,75.4,96.6,2.2,0.7,6.7,1.4,6.7,2.8,13.5,13.5,29.6,13.5,34.3,7.4,5.5,7.8,6.2,20.9,11.8,16.3,11.3,71.9,82.8,76.0,82.6,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.5,31.5,0.887,1.087,0.887,0.314,3.488,0.041,0.052,0.082,0.023,0.548,5.262,5.809,9.695,1500.0,1500.0,0.5,9.0,8.7,14.9,No,No,No,34,47,33,16,32,37,0.756,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1424,663,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.005,13941,9712,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.950,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,208,39,8.0,246,0,0,0.000,0.000,546,29,0.051,0.044,0,
14.8.2020,15:28:22.431,5227,11617,31.0,3276,2815,53.7,0.1,0.894,0.912,0.912,0.744,1398.8,1344.3,1398.8,2957.5,99.9,52.8,40.2,57.3,72.0,55.6,1.4,0.7,1.4,0.0,1.4,0.9,14.0,13.5,14.0,29.6,49.6,4.8,3.4,4.5,4.6,7.9,4.3,17.7,10.0,87.4,92.4,78.1,85.6,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.5,31.6,0.887,1.087,0.875,0.404,3.274,0.015,0.008,0.024,0.029,0.209,5.305,5.514,9.654,1500.0,1500.0,0.6,8.5,8.7,14.9,No,No,No,34,47,34,16,32,37,0.384,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1421,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.036,13941,9712,0.0,0.0,0.0,0.000,0.000,46,0,30.0,1.150,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,208,39,8.0,246,0,0,0.000,0.000,546,29,0.000,0.000,0,
14.8.2020,15:28:24.529,5227,11617,31.0,3276,2816,53.7,0.1,0.738,1.313,0.750,0.750,1398.8,1398.8,1398.8,1398.8,99.9,32.6,57.8,70.4,36.2,49.3,0.7,0.7,0.7,1.5,1.5,0.9,14.0,14.0,14.0,14.0,61.4,3.1,3.0,3.5,2.8,7.2,5.6,9.3,10.1,89.6,91.7,87.3,87.2,1498.7,15.00,16,18,18,36,54,390,1,33.9,33.6,31.6,0.887,1.087,0.887,0.271,3.139,0.008,0.030,0.038,0.024,0.228,5.118,5.345,9.607,1500.0,1500.0,0.4,8.1,8.6,14.8,No,No,No,34,47,33,16,32,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1415,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.038,13941,9712,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,39,8.0,246,0,0,0.000,0.000,546,29,0.000,0.059,0,
14.8.2020,15:28:26.600,5227,11617,31.0,3276,2816,53.7,0.1,0.744,0.750,0.912,0.750,1398.8,1398.8,1398.8,1398.8,99.9,97.6,60.1,100.9,74.2,83.2,0.0,0.0,0.7,2.2,2.2,0.7,14.0,14.0,14.0,14.0,46.8,6.2,4.6,5.8,4.7,24.8,5.4,7.4,12.2,69.0,90.2,86.8,83.2,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.5,31.7,0.887,1.087,0.887,0.326,3.602,0.041,0.012,0.035,0.036,0.440,5.911,6.351,9.565,1500.0,1500.0,0.5,9.5,8.6,14.7,No,No,No,34,47,34,16,32,37,0.744,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1418,664,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.019,13941,9712,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.887,1.087,200.0,1500.0,199.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,208,39,8.0,246,0,0,0.000,0.000,546,29,0.000,0.000,0,
14.8.2020,15:28:28.690,5183,11661,30.7,3238,2854,53.1,0.1,0.912,0.963,1.212,1.212,2957.5,2957.5,2957.5,2957.5,99.9,454.3,529.2,377.4,364.6,431.4,14.2,14.2,9.0,6.7,14.2,11.0,29.6,29.6,29.6,29.6,12.4,18.7,19.3,16.1,16.1,62.7,42.9,59.4,60.9,18.6,37.8,24.6,23.0,1498.7,15.00,16,18,18,36,54,390,1,34.6,34.3,31.9,0.912,1.087,0.906,2.036,5.777,0.361,0.450,0.360,0.331,3.972,6.938,10.910,9.587,1500.0,1500.0,3.1,15.2,9.9,14.7,No,No,No,34,47,34,16,32,37,1.380,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1424,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.5,0.0,0.5,0.428,0.000,13942,9712,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,205,33,8.0,243,0,0,0.000,0.000,546,29,0.041,0.104,0,
14.8.2020,15:28:30.776,5174,11670,30.7,3229,2862,53.0,0.1,0.894,0.750,0.894,0.912,1398.8,2957.5,1344.3,1398.8,99.9,161.0,326.3,187.9,134.0,202.3,5.9,5.9,4.4,2.9,5.9,4.8,14.0,29.6,13.5,14.0,12.6,9.7,14.6,10.8,8.5,46.2,64.4,54.1,45.3,44.1,21.0,35.1,46.2,1498.7,15.00,16,18,18,36,54,390,1,34.1,33.9,31.9,0.912,1.087,0.906,2.989,4.561,0.087,0.193,0.142,0.100,2.110,6.022,8.132,9.647,1500.0,1500.0,4.6,12.0,11.3,14.8,No,No,No,34,47,34,16,32,37,0.912,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1415,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.145,13942,9713,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.912,1.087,200.0,1500.0,199.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,205,33,8.0,243,0,0,0.000,0.000,546,29,0.375,0.375,0,
14.8.2020,15:28:32.865,5156,11687,30.6,3214,2877,52.7,0.1,0.887,0.775,0.900,0.912,2957.5,2957.5,2957.5,1344.3,99.9,151.0,240.8,82.1,99.7,143.4,3.0,3.7,1.5,1.5,3.7,2.4,29.6,29.6,29.6,13.5,13.9,9.2,12.2,5.6,6.4,25.1,55.3,9.1,9.2,65.8,32.5,85.3,84.5,1498.7,15.00,16,18,18,36,54,390,1,34.1,33.7,31.8,0.912,1.087,0.906,1.323,4.259,0.052,0.124,0.025,0.034,1.083,6.326,7.409,9.648,1500.0,1500.0,2.0,11.1,11.2,14.8,No,No,No,34,47,34,16,32,37,0.900,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1421,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.001,13942,9713,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.993,1.087,200.0,1500.0,199.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,205,33,8.0,243,0,0,0.000,0.000,546,29,0.036,0.099,0,
14.8.2020,15:28:34.954,5204,11640,30.8,3253,2838,53.4,0.1,0.912,1.000,1.244,1.244,1344.3,2957.5,2957.5,2957.5,99.9,358.5,475.4,260.4,278.3,343.2,10.4,9.7,8.9,6.7,10.4,8.9,13.5,29.6,29.6,29.6,6.7,15.7,18.6,11.6,12.1,58.0,65.9,27.5,29.1,26.2,15.4,60.9,58.8,1498.7,15.00,16,18,18,36,54,390,1,44.5,34.1,31.8,0.912,1.087,0.906,2.059,5.321,0.291,0.351,0.200,0.235,3.196,6.457,9.653,9.666,1500.0,1500.0,3.2,13.8,11.5,14.9,No,No,No,34,47,44,16,32,37,0.900,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1418,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.062,13942,9713,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.131,1.087,200.0,1500.0,199.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,205,33,8.0,243,0,0,0.000,0.000,546,29,0.259,0.140,0,
14.8.2020,15:28:37.048,5199,11644,30.8,3252,2839,53.3,0.1,0.912,0.750,0.912,0.900,1344.3,2957.5,2957.5,2957.5,99.9,266.2,311.2,241.6,168.4,246.8,8.9,7.4,5.2,6.7,8.9,7.0,13.5,29.6,29.6,29.6,5.8,12.7,14.0,12.8,9.6,62.2,76.6,65.0,43.5,25.1,9.4,22.3,46.9,1498.7,15.00,16,18,18,36,54,390,1,41.3,34.1,32.1,0.912,1.087,0.906,3.156,5.299,0.180,0.229,0.198,0.106,2.829,7.012,9.841,9.732,1500.0,1500.0,4.9,14.1,12.6,15.0,No,No,No,34,47,41,16,33,37,1.380,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1626,664,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.8,0.8,0.000,0.218,13942,9713,0.0,0.0,0.0,0.000,0.000,46,0,30.0,1.125,1.087,200.0,1500.0,199.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,194,33,8.0,232,0,0,0.000,0.000,546,29,0.040,0.040,0,
14.8.2020,15:28:39.139,5141,11703,30.5,3206,2886,52.6,0.1,1.250,1.250,0.912,0.994,2957.5,2957.5,2957.5,2977.5,99.9,292.9,335.5,277.2,206.3,278.0,6.7,5.9,8.2,5.2,8.2,6.5,29.6,29.6,29.6,29.8,11.6,13.1,14.1,12.0,10.0,38.7,57.8,38.3,32.7,48.3,28.2,49.7,57.5,1498.7,15.00,16,18,18,36,54,390,1,38.1,34.1,32.0,0.938,1.087,0.925,2.582,5.010,0.211,0.260,0.208,0.146,2.555,6.625,9.181,9.773,1500.0,1500.0,4.0,13.2,12.9,15.0,No,No,No,34,47,38,16,33,37,0.900,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1558,662,Yes,44,100.0,No,No,953,1896,35,No,No,0.2,0.1,0.3,0.007,0.104,13942,9713,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.056,1.087,200.0,1500.0,199.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,194,33,8.0,232,0,0,0.000,0.000,546,30,0.070,0.346,0,
14.8.2020,15:28:41.245,5149,11694,30.5,3205,2886,52.6,0.1,0.912,0.912,1.212,1.212,2514.6,3522.0,2957.5,2957.5,99.9,390.0,738.9,385.2,418.3,483.1,7.4,17.1,6.7,8.9,17.1,10.0,25.2,35.3,29.6,29.6,0.0,16.5,24.8,16.2,17.0,80.1,75.2,73.8,66.8,3.5,0.0,10.0,16.1,1498.7,15.00,16,18,18,36,54,390,1,36.5,34.6,32.1,1.331,1.087,1.337,3.550,6.089,0.396,0.633,0.377,0.418,5.047,6.699,11.746,9.838,1500.0,1500.0,5.5,16.3,13.5,15.1,No,No,No,34,47,36,16,33,37,0.912,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1493,665,Yes,44,100.0,No,No,953,1896,35,No,No,0.0,0.2,0.2,0.000,0.317,13942,9714,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.900,1.087,200.0,1500.0,199.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,194,31,8.0,232,0,0,0.000,0.000,546,30,3.212,2.338,0,
14.8.2020,15:28:43.345,5145,11699,30.5,3207,2884,52.6,0.1,0.900,1.163,0.925,0.912,2957.5,2957.5,2957.5,1344.3,99.9,244.2,443.8,304.3,167.4,289.9,8.8,13.3,2.2,5.9,13.3,7.6,29.6,29.6,29.6,13.5,0.0,12.3,0.0,14.9,10.5,73.0,0.0,84.0,51.5,14.7,0.0,1.1,38.0,1498.7,15.00,16,18,18,36,54,390,1,34.9,34.3,32.1,0.912,1.087,0.906,3.811,5.449,0.218,0.365,0.280,0.161,3.597,6.826,10.423,9.914,1500.0,1500.0,5.9,14.8,14.2,15.3,No,No,No,34,47,35,16,33,37,0.924,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1454,660,Yes,45,100.0,No,No,953,1896,35,No,No,0.0,0.2,0.2,0.000,0.299,13942,9715,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.187,1.087,200.0,1500.0,199.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,194,31,8.0,232,0,0,0.000,0.000,546,30,3.608,2.047,0,
14.8.2020,15:28:45.444,5172,11672,30.7,3228,2863,52.9,0.1,0.912,0.912,1.087,1.375,2957.5,2957.5,2664.4,2547.9,99.9,425.3,511.5,382.4,343.6,415.7,13.3,18.5,9.6,8.1,18.5,12.4,29.6,29.6,26.7,25.5,0.0,17.2,20.1,16.4,14.5,50.2,79.9,73.5,54.3,32.6,0.0,10.0,31.2,1498.7,15.00,16,18,18,36,54,390,1,42.0,34.4,32.1,0.956,1.087,0.950,3.440,5.737,0.291,0.389,0.330,0.288,3.839,6.661,10.500,9.966,1500.0,1500.0,5.3,14.9,14.2,15.3,No,No,No,34,47,42,16,33,37,0.924,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1569,661,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.1,0.1,0.000,0.157,13942,9715,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.156,1.087,200.0,1500.0,199.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,194,31,8.0,232,0,0,0.000,0.000,546,30,1.550,3.268,0,
14.8.2020,15:28:47.538,5193,11651,30.8,3259,2833,53.4,0.1,1.375,1.363,1.375,1.388,3996.7,3996.7,3996.7,3197.3,99.9,904.8,995.2,927.2,905.8,933.3,20.8,28.3,26.1,20.8,28.3,24.0,40.0,40.0,40.0,32.0,2.7,31.6,32.6,31.7,30.5,63.2,56.7,52.9,50.8,5.2,10.7,15.4,18.7,1498.7,15.00,16,18,18,36,54,390,1,40.6,35.9,32.4,1.362,1.087,1.375,4.765,8.351,0.998,1.115,1.097,1.026,8.720,7.634,16.354,10.068,1500.0,1500.0,7.3,21.6,15.2,15.5,No,No,No,34,47,40,16,33,37,1.404,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1599,662,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.010,13942,9715,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.381,1.087,200.0,1500.0,199.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,194,31,8.0,233,0,0,0.000,0.000,546,30,22.816,2.329,0,
14.8.2020,15:28:49.638,5189,11654,30.8,3259,2832,53.5,0.1,1.263,1.263,1.263,0.912,2957.5,2957.5,2957.5,2957.5,99.9,568.9,683.0,446.2,579.0,569.3,21.6,14.1,13.4,15.6,21.6,16.2,29.6,29.6,29.6,29.6,0.3,21.7,25.3,20.0,23.2,65.1,74.2,67.6,64.8,13.2,0.6,12.4,12.1,1498.7,15.00,16,18,18,36,54,390,1,38.1,35.7,32.7,1.231,1.087,1.231,6.811,6.844,0.543,0.622,0.450,0.567,5.847,7.082,12.929,10.274,1500.0,1500.0,10.5,17.8,17.8,15.8,No,No,No,34,47,38,16,34,37,1.152,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1555,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.045,13942,9715,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.356,1.087,200.0,1500.0,199.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,194,31,8.0,233,0,0,0.000,0.000,546,30,0.328,0.040,0,
14.8.2020,15:28:51.734,5187,11657,30.7,3258,2834,53.4,0.1,0.963,1.313,1.275,1.275,2664.4,3996.7,2957.5,2957.5,99.9,297.9,344.1,213.1,244.7,275.0,10.4,5.9,6.7,11.9,11.9,8.7,26.7,40.0,29.6,29.6,0.5,14.8,0.0,12.2,13.2,79.0,0.0,61.0,73.3,6.2,0.0,26.9,13.5,1498.7,15.00,16,18,18,36,54,390,1,35.3,34.4,32.4,0.912,1.087,0.906,3.869,5.637,0.205,0.231,0.143,0.187,3.199,7.172,10.371,10.334,1500.0,1500.0,6.0,14.7,16.8,15.9,No,No,No,34,47,35,16,34,37,1.176,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1483,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.090,13942,9715,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.906,1.087,200.0,1500.0,619.0,0.0,24.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,194,31,8.0,233,0,0,0.000,0.000,546,30,0.203,0.059,0,
14.8.2020,15:28:53.832,5173,11671,30.7,3243,2848,53.2,0.1,0.912,0.912,0.912,1.250,2957.5,3996.7,2664.4,2657.8,99.9,216.1,278.9,211.9,183.9,222.7,8.9,5.2,6.7,2.2,8.9,5.8,29.6,40.0,26.7,26.6,16.0,10.7,12.5,11.0,10.0,54.6,63.0,61.4,54.0,34.8,24.6,27.6,36.1,1498.7,15.00,16,18,18,36,54,390,1,34.6,34.3,32.3,1.344,1.087,1.363,2.765,4.910,0.154,0.202,0.179,0.131,2.584,6.429,9.013,10.365,1500.0,1500.0,4.3,12.9,15.7,15.9,No,No,No,34,47,34,16,33,37,0.912,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1433,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.1,0.1,0.000,0.087,13942,9715,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.387,1.087,200.0,1500.0,325.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,194,31,8.0,233,0,0,0.000,0.000,546,30,0.000,0.067,0,
14.8.2020,15:28:55.925,5182,11661,30.7,3256,2835,53.4,0.1,0.912,0.887,0.887,0.894,1344.3,1398.8,1398.8,1344.3,99.9,513.7,675.2,398.9,293.9,470.5,14.0,22.2,13.3,14.0,22.2,15.9,13.5,14.0,14.0,13.5,3.0,20.1,24.8,17.4,15.2,55.2,62.7,62.9,61.5,24.8,12.6,19.7,23.3,1498.7,15.00,16,18,18,36,54,390,1,43.5,35.3,32.5,0.912,1.087,0.906,4.125,6.259,0.542,0.645,0.455,0.305,4.951,6.825,11.776,10.439,1500.0,1500.0,6.3,16.4,15.8,16.1,No,No,No,34,47,43,16,34,37,0.924,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1580,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.1,0.1,0.000,0.343,13942,9716,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.337,1.087,200.0,1500.0,237.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,194,31,8.0,233,0,0,0.000,0.000,546,30,16.776,0.277,0,
